"","revenue","budget","animation","drama","history","horror","dansk","language","steven_spielberg_","martin_scorsese_","tim_burtonofi","crew_count","keyword_count","budget_cast_ratio","budget_runtime_ratio","cast_count","X149Pictures","Appian.Way","Bazmark.Films","Blue.Sky.Studios","Bookshop.Productions","DreamWorks.Animation","Edko.Films","EuropaCorp","Great.American.Films.Limited.Partnership","Home.Box.Office..HBO.","Ingenious.Film.Partners","Kennedy.Marshall.CompanyThe","Laura.Ziskin.Productions","Le.Studio.Canal.","Lucasfilm","Marvel.Studios","Pixar.Animation.Studios","Tig.Productions","Walt.Disney.Pictures","WingNut.Films","Uruguay","Aug","Fri"
"1562",19595031,7e+06,0,0,0,1,0,0,0,0,0,22,48,368421.0526,71428.57143,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1563",19978961,23970169.26,0,1,0,0,0,0,0,0,0,13,8,2170540.373,215260.2023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1564",30471,6e+06,0,0,0,0,0,0,0,0,0,16,13,4e+05,55555.55556,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1565",35485608,1.5e+07,0,1,0,0,0,0,0,0,0,22,9,454545.4545,107142.8571,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1566",133346506,2.8e+07,0,1,0,0,0,0,0,0,0,75,22,271844.6602,215384.6154,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1567",11000,23973409.35,0,0,0,0,0,0,0,0,0,2,2,6513791.66,296081.4391,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1568",22179430,2e+06,0,0,0,0,0,0,0,0,0,17,5,1e+05,18518.51852,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1569",11263966,7e+07,0,0,0,0,0,0,0,0,0,14,12,7777777.778,693069.3069,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1570",239606210,23976649.87,0,0,0,0,0,0,0,0,0,10,7,2606385.169,236944.1063,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1571",93600000,23979890.84,1,0,0,0,0,0,0,0,0,18,11,2172711.637,343059.7322,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1572",84601681,4e+07,0,0,0,0,0,0,0,0,0,24,19,1818181.818,396039.604,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1573",76000000,9100000,0,1,0,0,0,0,0,0,0,8,4,758333.3333,49726.77596,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1574",973525,450000,0,1,0,0,0,0,0,0,0,2,8,64285.71429,5357.142857,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1575",6700,23983132.24,0,1,0,0,0,0,0,0,0,73,10,1372696.342,306838.0058,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1576",11582891,10500000,0,1,0,1,0,0,0,0,0,3,4,807692.3077,117977.5281,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1577",119723856,4e+06,0,1,0,0,0,0,0,0,0,47,19,181818.1818,39215.68627,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1578",16000000,1e+06,0,0,0,0,0,0,0,0,0,13,9,71428.57143,10416.66667,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1579",96188903,2.8e+07,0,0,0,0,0,0,0,0,0,42,18,1076923.077,239316.2393,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1580",121059225,8e+07,0,1,1,0,0,0,0,0,0,9,1,2666666.667,588235.2941,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1581",10750000,1300000,0,0,0,0,0,0,0,0,0,14,25,162500,12380.95238,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1582",25800,1e+07,0,1,1,0,0,0,0,0,0,11,12,147058.8235,78740.15748,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1583",12000000,2.5e+07,1,1,0,0,0,0,0,0,0,13,5,2777777.778,287356.3218,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1584",28607524,9e+06,0,1,0,0,0,0,0,0,0,31,10,562500,78947.36842,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1585",20455276,1.7e+07,0,0,0,0,0,0,0,0,0,2,8,1133333.333,178947.3684,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1586",12382362,23986374.08,0,0,0,0,0,0,0,0,0,9,11,1134344.532,314336.4366,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1587",232324128,44500000,0,1,0,0,0,0,0,0,0,58,23,729508.1967,370833.3333,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588",15556340,3e+07,0,0,0,0,0,0,0,0,0,5,4,2e+06,329670.3297,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1589",23083334,3.5e+07,0,0,0,0,0,0,0,0,0,65,23,2058823.529,312500,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1590",3384747,23989616.36,0,1,0,0,0,0,0,0,0,23,23,1304931.044,269057.9472,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1591",1031243,23992859.07,0,1,0,0,0,0,0,0,0,22,21,1243205.734,271951.2543,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1592",53208180,3.1e+07,0,0,0,1,0,0,0,0,0,14,20,968750,300970.8738,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1593",11000000,1250000,0,1,0,0,0,0,0,0,0,23,16,21186.44068,12376.23762,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1594",92374674,4.5e+07,0,0,0,0,0,0,0,0,0,57,15,2142857.143,412844.0367,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1595",40855419,1.2e+07,0,0,0,1,0,0,0,0,0,11,7,750000,134831.4607,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1596",102617,23996102.23,0,0,0,0,0,0,0,0,0,16,19,3264502.857,293438.4591,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1597",26488734,1e+07,0,0,0,0,0,0,0,0,0,30,2,588235.2941,112359.5506,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1598",66468332,1.6e+07,0,0,0,0,0,0,0,0,0,29,19,166666.6667,179775.2809,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1599",373062864,1.5e+08,0,0,0,0,0,0,0,0,0,8,9,2272727.273,1401869.159,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1600",696681,2e+06,0,1,0,0,0,0,0,0,0,2,12,250000,22222.22222,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1601",6808550,5e+07,0,0,0,0,0,0,0,0,0,12,29,3333333.333,568181.8182,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1602",215529201,7e+07,0,1,0,1,0,0,0,0,0,112,12,3043478.261,760869.5652,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1603",3206713,23999345.82,0,1,0,0,0,0,0,0,0,4,12,6531182.05,248806.9352,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1604",17280326,2e+07,0,1,0,0,0,0,0,0,0,44,8,327868.8525,185185.1852,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1605",7175592,4520000,0,1,0,1,0,0,0,0,0,12,26,167407.4074,44752.47525,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1606",5809330,6e+06,0,1,0,0,0,0,0,0,0,4,12,272727.2727,54054.05405,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607",161789,1.1e+07,0,1,0,0,0,0,0,0,0,17,19,733333.3333,100917.4312,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1608",240978,4e+07,0,1,0,0,0,0,0,0,0,4,7,1666666.667,360360.3604,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1609",159773545,5e+07,0,0,0,1,0,0,0,0,0,47,29,2e+06,438596.4912,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1610",1929168,24002589.85,0,1,0,0,0,0,0,0,0,16,14,1742229.096,258746.8955,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1611",9902115,1.5e+07,0,1,0,0,0,0,0,0,0,32,12,750000,159574.4681,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1612",103891409,7.3e+07,0,0,0,0,0,0,0,0,0,78,15,3173913.043,744897.9592,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1613",154864401,1.4e+07,0,0,0,0,0,0,0,0,0,13,10,933333.3333,142857.1429,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1614",38955598,5e+07,0,1,0,0,0,0,0,0,0,52,14,4e+05,384615.3846,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1615",40846082,1.9e+07,0,0,0,1,0,0,0,0,0,95,3,1266666.667,204301.0753,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1616",210819611,3e+07,0,0,0,0,0,0,0,0,0,78,26,697674.4186,267857.1429,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"1617",11500000,1.8e+07,0,1,0,0,0,0,0,0,0,6,1,1200000,147540.9836,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1618",3537961,24005834.32,0,1,1,0,0,0,0,0,0,25,59,1244864.171,275180.5009,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1619",229000,891000,0,0,0,0,0,0,0,0,0,1,2,891000,10011.23596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1620",80049764,4.3e+07,0,1,0,0,0,0,0,0,0,10,38,3071428.571,316176.4706,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1621",127600435,5.5e+07,0,1,0,0,0,0,0,0,0,16,10,3437500,410447.7612,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1622",1606624,662141,0,0,0,0,0,0,0,0,0,5,7,44142.73333,6756.540816,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1623",43719,4e+05,0,0,0,0,0,0,0,0,0,4,12,57142.85714,4123.71134,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1624",460226,24009079.23,0,1,0,0,0,0,0,0,0,31,15,1188675.529,214351.3249,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1625",252712101,8.5e+07,1,0,0,0,0,0,0,0,0,49,7,4047619.048,913978.4946,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1626",73762516,4.5e+07,0,0,0,0,0,0,0,0,0,57,24,3461538.462,428571.4286,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1627",540152,24012324.58,0,1,0,0,0,0,0,0,0,3,2,2906619.843,256466.4568,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1628",28400000,24015570.36,0,1,1,0,0,0,0,0,0,4,11,3271037.306,249221.89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1629",41158757,1800000,0,0,0,0,0,0,0,0,0,33,21,90000,17307.69231,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1630",170832,24018816.59,0,1,0,0,0,0,0,0,0,2,1,3739574.459,225663.976,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1631",604942143,2.6e+08,0,0,0,0,0,0,0,0,0,51,2,2363636.364,1744966.443,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1632",34533783,1.5e+07,0,1,0,0,0,0,0,0,0,25,12,625000,140186.9159,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1633",19010585,3e+06,1,0,0,0,0,0,0,0,0,2,12,6e+05,41095.89041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1634",133949270,3e+07,1,0,0,0,0,0,0,0,0,11,6,3750000,357142.8571,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1635",200182160,7e+06,0,1,0,0,0,0,0,0,0,18,22,5e+05,58823.52941,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1636",13273595,3e+07,0,1,0,0,0,0,0,0,0,30,9,2727272.727,297029.703,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1637",1697294,24022063.25,0,1,0,0,0,0,0,0,0,2,2,2618574.689,281567.1708,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1638",4152230,2.5e+07,0,0,0,1,0,0,0,0,0,13,14,1e+06,271739.1304,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1639",30231200,24025310.35,0,0,0,0,0,0,0,0,0,3,1,5238895.094,203057.9494,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1640",78247647,1.7e+07,0,0,0,0,0,0,0,0,0,48,15,548387.0968,168316.8317,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1641",25000000,4600000,0,1,1,0,0,0,0,0,0,21,15,306666.6667,24731.1828,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1642",1261000,4500000,0,0,0,1,0,0,0,0,0,37,7,5e+05,52325.5814,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1643",333011068,1.1e+08,0,0,0,0,1,0,0,0,0,20,29,3235294.118,924369.7479,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1644",311256926,6.1e+07,0,0,0,0,0,0,0,0,0,99,25,1648648.649,462121.2121,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1645",34522221,1e+06,0,1,0,0,0,0,0,0,0,3,2,62500,7751.937984,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1646",3692836,24028557.9,0,1,0,0,0,0,0,0,0,17,10,2183600.58,181966.715,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1647",35739755,2e+07,0,0,0,0,0,0,0,0,0,75,12,1176470.588,192307.6923,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1648",78054825,1.5e+07,0,1,0,0,0,0,0,0,0,73,23,6e+05,150000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1649",10300,5e+05,0,1,0,0,0,0,0,0,0,1,2,13513.51351,5263.157895,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1650",2697930,7e+06,0,1,0,0,0,0,0,0,0,24,24,5e+05,66037.73585,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1651",63463,1400000,0,1,0,0,0,0,0,0,0,25,26,66666.66667,10144.92754,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1652",21890845,24031805.88,0,1,0,0,0,0,0,0,0,11,4,1541878.904,244971.4146,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1653",4710749,5e+06,0,1,0,0,0,0,0,0,0,2,6,833333.3333,50000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1654",11341016,2e+07,0,0,0,0,0,0,0,0,0,10,5,1428571.429,204081.6327,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1655",1261947,24035054.3,0,0,0,0,0,0,0,0,0,2,12,5244135.736,245053.0718,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1656",12000000,2.2e+07,0,0,0,0,0,0,0,0,0,9,18,1571428.571,181818.1818,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1657",62000000,1.8e+07,0,0,0,0,0,0,0,0,0,17,13,1636363.636,127659.5745,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1658",49002684,12500000,0,0,0,0,0,0,0,0,0,5,1,1041666.667,125000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1659",83398,24038303.15,0,1,0,0,0,0,0,0,0,2,4,3278677.363,304993.2431,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1660",8178569,2e+07,0,0,0,1,0,0,0,0,0,15,19,740740.7407,215053.7634,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1661",13275000,4e+06,0,0,0,0,0,0,0,0,0,35,17,44444.44444,29411.76471,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1662",35856053,1.4e+07,0,1,0,0,0,0,0,0,0,14,23,875000,111111.1111,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1663",36000000,360000,0,1,0,0,0,0,0,0,0,2,7,32727.27273,3185.840708,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1664",15502112,2.5e+07,0,0,0,0,0,0,0,0,0,11,1,1470588.235,265957.4468,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1665",90383208,4.8e+07,0,0,0,0,0,0,0,0,0,19,14,4363636.364,516129.0323,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1666",235860116,16400000,0,1,0,0,0,0,0,0,0,11,12,1093333.333,127131.7829,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1667",5887457,1.8e+07,0,1,1,0,0,0,0,0,1,52,35,264705.8824,141732.2835,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1668",596349,24041552.45,0,0,0,0,0,0,0,0,0,10,33,1311908.102,252290.0197,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1669",7830611,7e+05,0,0,0,0,0,0,0,0,0,3,18,233333.3333,4093.567251,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1670",58510,2e+06,0,0,0,1,0,0,0,0,0,9,5,133333.3333,22471.91011,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1671",24145613,2e+07,0,1,0,1,0,0,0,0,0,21,13,833333.3333,172413.7931,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1672",24769466,1.5e+07,0,1,0,1,0,0,0,0,0,7,20,1e+06,148514.8515,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1673",66821036,1e+07,0,0,0,0,0,0,0,0,0,22,13,769230.7692,1e+05,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1674",1004558444,1.85e+08,0,1,0,0,0,0,0,0,0,81,31,1380597.015,1217105.263,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1675",77516304,2.8e+07,0,0,0,0,0,0,0,0,0,27,7,1473684.211,311111.1111,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1676",7237794,2e+07,0,1,0,0,0,0,0,0,0,26,15,2e+06,212765.9574,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1677",2070806,1900000,0,1,0,0,0,0,0,0,0,3,2,475000,18269.23077,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1678",24902723,2.5e+07,0,1,1,0,0,0,0,0,0,26,11,961538.4615,208333.3333,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1679",770706,8500000,0,1,0,0,0,0,0,0,0,47,4,653846.1538,79439.25234,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1680",248000000,60000,0,0,0,1,0,0,0,0,0,28,14,6000,740.7407407,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1681",900000,180000,0,1,0,0,0,0,0,0,0,2,6,60000,2022.47191,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1682",81452156,1.6e+07,0,1,0,0,0,0,0,0,0,10,10,1600000,125984.252,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1683",13276953,1.1e+07,0,0,0,0,0,0,0,0,0,2,18,916666.6667,135802.4691,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1684",1878561,24044802.19,0,1,0,0,0,0,0,0,0,2,12,2187242.342,249970.5533,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1685",4864560,2153912,0,0,0,0,0,0,0,0,0,7,7,358985.3333,25950.74699,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1686",159330280,6e+07,0,0,0,0,0,0,0,0,0,92,4,1200000,483870.9677,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1687",9012000,3e+06,0,0,0,0,0,0,0,0,0,9,11,2e+05,22556.39098,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1688",1718328,24048052.36,0,1,0,0,0,0,0,0,0,14,8,6563914.267,332350.0895,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1689",91636986,4.1e+07,0,0,0,0,0,0,0,0,0,82,3,891304.3478,390476.1905,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1690",457163,24051302.98,0,1,0,0,0,0,0,0,0,11,5,1876029.211,268004.173,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1691",5240,24054554.03,0,0,0,0,0,0,0,0,0,9,8,5254632.751,243270.0348,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1692",60611975,7e+06,0,1,0,0,0,0,0,0,0,12,15,411764.7059,71428.57143,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1693",2297493,2e+07,0,0,0,0,0,0,0,0,0,1,12,1333333.333,204081.6327,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1694",42000000,5e+06,0,1,0,0,0,0,0,0,0,14,6,312500,56179.77528,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1695",1013926,521873,0,0,0,0,0,0,0,0,0,23,11,40144.07692,4109.23622,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1696",224511319,3.4e+07,0,0,0,0,0,0,0,0,0,183,12,607142.8571,300884.9558,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1697",5000000,24057805.53,0,0,0,0,0,0,0,0,0,14,7,505421.5669,228538.4476,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1698",21621000,24061057.46,0,1,0,0,0,0,0,0,0,6,7,2190890.177,199171.8342,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1699",120081841,5e+07,0,1,0,0,0,0,0,0,0,3,1,3333333.333,403225.8065,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700",117760134,2e+07,0,1,0,0,0,0,0,0,0,18,3,1333333.333,190476.1905,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1701",7286388,24064309.84,0,1,0,0,0,0,0,0,0,12,10,3757063.668,194810.7087,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1702",7424,24067562.65,0,0,0,0,0,0,0,0,0,4,12,3758316.023,341665.093,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1703",64227,24070815.9,0,0,0,0,0,0,0,0,0,18,12,3289622.696,306011.4136,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1704",3867000,3837625,0,0,0,0,0,0,0,0,0,4,3,295201.9231,37258.49515,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1705",89162162,4.2e+07,0,0,0,1,0,0,0,0,0,46,13,1909090.909,420000,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
